Key,Text,Tooltip
building_description_texts_long_description_hv_subtown_shanyue_01,山越部落与汉人习俗不同，他们并不习惯于居住在高屋建瓴的城镇当中，而是习惯于住在帐篷里。他们并不是游牧民族，而是以农业为生，过着田园牧歌一般的生活。\\n\\n帐篷既能满足山越之民们的生活需求，也能让他们有效地为来自北部日益严重的入侵威胁作好准备。,True
building_description_texts_long_description_hv_subtown_shanyue_02,江南一带长久以来一直是山越之民的故乡，他们对这片土地怀有深厚的感情。如今野心勃勃的诸侯们要蚕食他们祖辈所居之地，他们必须拿起武器，以奋战保卫故土。\\n\\n山越之民比汉人更熟悉江南的丘陵地形，他们将自己的堡垒建立在群山中最险要的地方。他们可以在远离天灾人祸的地方安居乐业。,True
building_description_texts_long_description_hv_subtown_wuhuan_01,长描述,True
building_description_texts_long_description_hv_subtown_wuhuan_02,长描述,True
building_description_texts_long_description_hv_subtown_xiongnu_01,长描述,True
building_description_texts_long_description_hv_subtown_xiongnu_02,长描述,True
building_description_texts_long_description_hv_subtown_yellow_turban_synad_01,长描述,False
building_description_texts_long_description_hv_subtown_yellow_turban_synad_02,长描述,False
building_description_texts_long_description_hv_subtown_yellow_turban_synad_03,长描述,False
building_description_texts_short_description_hv_subtown_confucius_01,短描述,True
building_description_texts_short_description_hv_subtown_danyang_01,短描述,True
building_description_texts_short_description_hv_subtown_danyang_02,短描述,True
building_description_texts_short_description_hv_subtown_garrison_01,短描述,True
building_description_texts_short_description_hv_subtown_garrison_02,短描述,True
building_description_texts_short_description_hv_subtown_garrison_sun_jian_01,短描述,True
building_description_texts_short_description_hv_subtown_garrison_sun_jian_02,短描述,True
building_description_texts_short_description_hv_subtown_garrison_ytr_01,短描述,True
building_description_texts_short_description_hv_subtown_garrison_ytr_02,短描述,True
building_description_texts_short_description_hv_subtown_han_small_farm_01,短描述,True
building_description_texts_short_description_hv_subtown_han_small_farm_02,短描述,True
building_description_texts_short_description_hv_subtown_han_small_farm_03,短描述,True
building_description_texts_short_description_hv_subtown_nanman_outpost_01,短描述,True
building_description_texts_short_description_hv_subtown_nanman_shikar_01,短描述,True
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_qiang,羌人部落序列,True
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_shanyue,山越部落序列,True
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_subtown,附加建筑,True
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_wuhuan,东胡部落序列,True
building_levels_settlement_ui_displays_tooltip_hv_settlement_panel_display_xiongnu,匈奴部落序列,True
building_short_description_texts_short_description_hv_subtown_qiang_01,短描述,True
building_short_description_texts_short_description_hv_subtown_qiang_02,短描述,True
building_short_description_texts_short_description_hv_subtown_shanyue_01,「此为我祖辈所居之地，尔等无权强取豪夺！」,True
building_short_description_texts_short_description_hv_subtown_shanyue_02,山越之民虽然筑起了围墙，实际上却只想过太平日子。,True
building_short_description_texts_short_description_hv_subtown_wuhuan_01,短描述,True
building_short_description_texts_short_description_hv_subtown_wuhuan_02,短描述,True
building_short_description_texts_short_description_hv_subtown_xiongnu_01,短描述,True
building_short_description_texts_short_description_hv_subtown_xiongnu_02,短描述,True
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_01,短描述,False
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_02,短描述,False
building_short_description_texts_short_description_hv_subtown_yellow_turban_synad_03,短描述,False
building_ui_groups_onscreen_name_hv_ui_building_group_nanman,南蛮填地序列,False
building_ui_groups_onscreen_name_hv_ui_building_group_qiang,游牧民族序列,True
building_ui_groups_onscreen_name_hv_ui_building_group_shanyue,宗部序列,True
building_ui_groups_onscreen_name_hv_ui_building_group_subtown_bandit,匪患序列,True
building_ui_groups_onscreen_name_hv_ui_building_group_subtown_confucius,孔子学院序列,True
building_ui_groups_onscreen_name_hv_ui_building_group_subtown_han,填地开发序列,True
building_ui_groups_onscreen_name_hv_ui_building_group_wuhuan,游牧民族序列,True
building_ui_groups_onscreen_name_hv_ui_building_group_xiongnu,游牧民族序列,True
campaign_effect_scopes_localised_text_character_to_force_own_when_commanding,[[col:scope_description]]（指挥时自军队）[[/col]],True
campaign_effect_scopes_localised_text_hv_effect_scope_character_to_character_enemy_regionwide,[[col:scope_description]]（本{{tr:map_region}}内的敌军）[[/col]],True
campaign_effect_scopes_localised_text_hv_effect_scope_character_to_character_own_forcewide_when_commanding,[[col:scope_description]]（指挥时自军队）[[/col]],True
campaign_effect_scopes_localised_text_hv_effect_scope_character_to_faction_leader,[[col:scope_description]]（派系领袖）[[/col]],True
campaign_effect_scopes_localised_text_hv_effect_scope_region_to_character_own_in_adjacent_regions_all_owners,[[col:scope_description]]（临近{{tr:map_provinces}}）[[/col]],True
campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_buqu,[[col:scope_description]]（此人等级1以上时）[[/col]],True
campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_elite,[[col:scope_description]]（此人等级7以上时）[[/col]],True
campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_militia,[[col:scope_description]]（此人等级1以上时）[[/col]],True
campaign_effect_scopes_localised_text_hv_scope_dummy_character_unlock_units_rank_royal_guards,[[col:scope_description]]（此人等级11以上时）[[/col]],True
campaign_effect_scopes_localised_text_region_to_force_own_in_adjacent_regions,[[col:scope_description]]（相邻各{{tr:map_regions}}）[[/col]],True
campaign_localised_strings_string_3k_dlc07_captains_armoury_whitewater_title,密计,True
campaign_localised_strings_string_3k_dlc07_tutorial_mode_imperial_hud_description,选择此项将打开朝廷权谋面板，该面板统管着公元195年献帝加元服后开启的所有机制，代表着皇权所面临的政治角力。,False
campaign_localised_strings_string_dlc07_imperial_intrigue_panel_invalid_self_target,不能指向自己。,False
campaign_localised_strings_string_military_force_morale_effect_bonus_value_animosity,过剩,False
campaign_localised_strings_string_unit_locked_ceo,你没有所需的：%S。,False
campaign_payload_ui_details_description_3k_dlc_07_child_emperor_banquet_dilemma_text,结果不明,False
campaign_payload_ui_details_description_3k_dlc_07_child_emperor_rites_dilemma_text,结果不明,False
campaign_payload_ui_details_description_dummy_hv_cao_cao_qingzhoubing,或许可以招揽……,True
campaign_payload_ui_details_description_dummy_hv_mission_northern_mission,一个北军兵团会加入你的派系。,False
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_historic,赵妪将遵循历史自成一派,False
campaign_payload_ui_details_description_dummy_mtu_lady_trieu_rumor,赵妪将现身于一个南方国度,False
campaign_payload_ui_details_description_dummy_mtu_lu_bu_interpose,吕布介入了袁术与刘备的争斗之中，并尝试促使双方讲和。,True
campaign_payload_ui_details_description_hv_dilemma_dongbai,人物加入：董白,False
campaign_payload_ui_details_description_hv_dilemma_kill_dong_bai,董卓全族已被诛灭。,False
campaign_payload_ui_details_description_hv_dilemma_lu_bu_legacy,吕布之兵将追随于你。,False
campaign_payload_ui_details_description_hv_dilemma_northern_army_intro,完成任务可以增强你的派系！,False
campaign_payload_ui_details_description_hv_dilemma_yuan_shu_legacy,袁术之兵将追随于你。,False
campaign_payload_ui_details_description_hv_event_budda_unlock,你现在可以招募：{{tr:hv_unit_warrior_monks}},False
campaign_payload_ui_details_description_hv_event_cao_cao_qingzhou,你现在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}，{{tr:hv_unit_qingzhou_2h_axe_infantry}}，{{tr:hv_unit_qingzhou_raider_cavalry}}。,True
campaign_payload_ui_details_description_hv_event_tiger_hunt_white_tiger_cap,可招募的{{tr:hv_unit_white_tiger_warriors}}：+1,False
campaign_payload_ui_details_description_hv_event_tiger_hunt_white_tiger_unlock,你现在可以招募：{{tr:hv_unit_white_tiger_warriors}},False
campaign_payload_ui_details_description_hv_event_tiger_tracking,寻觅怪兽……,False
campaign_payload_ui_details_description_hv_event_white_tiger,严白虎现可招募{{tr:hv_unit_white_tiger_warriors}}。,True
campaign_payload_ui_details_description_hv_event_zhuge_liang_yuanrong,你现在可以招募：{{tr:hv_unit_yuan_rong_crossbowmen}}。,True
campaign_payload_ui_details_description_hv_incident_danyang_army,你现在可以招募：丹阳部队,False
campaign_payload_ui_details_description_hv_incident_education,你的一些官员获得额外经验。,False
campaign_payload_ui_details_description_hv_incident_ironfist_army,你现在可以招募：铁拳骑兵,False
campaign_payload_ui_details_description_hv_incident_jingchou_army,你现在可以招募：荆楚部队,False
campaign_payload_ui_details_description_hv_incident_xiliang_army,你现在可以招募：西凉部队,False
campaign_payload_ui_details_description_hv_incident_ytr_resurrection,黄天之下千万教友将纷纷揭竿而起。,True
campaign_payload_ui_details_description_mtu_born_dummy_guan_xing,人物出生：关兴,False
campaign_payload_ui_details_description_mtu_born_dummy_guan_yinping,人物出生：关嫣,False
campaign_payload_ui_details_description_mtu_born_dummy_liu_shan,人物出生：刘禅,False
campaign_payload_ui_details_description_mtu_born_dummy_zhang_bao,人物出生：张苞,False
campaign_payload_ui_details_description_mtu_born_dummy_zhang_xingcai,人物出生：张氏,False
campaign_payload_ui_details_description_mtu_zhao_yun_appointed_zhenjunjiangjun,加封赵云为虎威将军,True
campaign_payload_ui_details_description_mtu_zhao_yun_get_blue_blade,赵云在战场上夺得了一把泛着青光的短剑，看靶上有金嵌「青釭」二字，方知是宝剑也,True
campaign_payload_ui_details_description_mtu_zhao_yun_get_new_armour,解锁虎威将军的护甲,True
campaign_post_battle_captive_options_description_enslavehv_campaign_group_captive_option_recruit_zhang_yan,敌军中许多士卒愿意向我方投诚，并将不从者处以极刑。这将为我军提供有生力量，但也可能动摇我方与敌方派系的关系,False
campaign_post_battle_captive_options_onscreen_name_enslavehv_campaign_group_captive_option_recruit_zhang_yan,招募,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesFIRST,派文官前去,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesSECOND,派武官前去,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_ancestral_ritesTHIRD,隔岸观火,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_banquetFIRST,出席,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_dlc07_child_emperor_dilemma_imperial_banquetSECOND,缺席,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_dong_li_guo_rebellion_dilemmaFIRST,拒不交人,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_dong_li_guo_rebellion_dilemmaSECOND,交出王允,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_xun_yu_empty_lunchpail_dilemmaFIRST,不計前嫌,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_main_historical_xun_yu_empty_lunchpail_dilemmaSECOND,送他一个空食盒,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_bring_cai_yan_dilemma_pcFIRST,派特使将她赎回,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_bring_cai_yan_dilemma_pcSECOND,不可滥用公款！,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_cai_yong_death_dilemma_pcFIRST,支持王允,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_cai_yong_death_dilemma_pcSECOND,阻劝王允,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_guan_trait_dilemma_1FIRST,令关嫣修复书橱,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_guan_trait_dilemma_1SECOND,与关嫣一同修复书橱,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_zhang_trait_dilemma_1FIRST,大声斥骂,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_daughter_zhang_trait_dilemma_1SECOND,冷静应待,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaFIRST,举办祭天大典,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lady_trieu_rumor_dilemmaSECOND,不过是个梦罢了,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_lbFIRST,设下宴席,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_lbSECOND,随他们去吧,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_ylFIRST,遵从天意,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_dilemma_ylSECOND,拒绝吕布的提议,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_moh_jian_yong_joins_liu_bei_dilemma_pcFIRST,接纳简雍,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_moh_jian_yong_joins_liu_bei_dilemma_pcSECOND,拒绝他,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_xiong_nu_catches_cai_yan_dilemma_pcFIRST,交付赎金,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_global_event_xiong_nu_catches_cai_yan_dilemma_pcSECOND,置之不理,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_da_qiao_dilemmaFIRST,将大乔纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_da_qiao_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_diao_chan_dilemmaFIRST,将貂蝉纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_diao_chan_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_empress_he_dilemmaFIRST,将何皇后纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_empress_he_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_guan_yinping_dilemmaFIRST,将关嫣纳入后宫,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_guan_yinping_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_bian_dilemmaFIRST,将卞氏纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_bian_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_cai_yan_dilemmaFIRST,将蔡琰纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_cai_yan_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_dong_dilemmaFIRST,将董氏纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_dong_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_du_dilemmaFIRST,将杜氏入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_du_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_feng_dilemmaFIRST,将冯氏纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_feng_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_lu_zheng_dilemmaFIRST,将陆政纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_lu_zheng_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_ma_dilemmaFIRST,将华氏纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_ma_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_ma_yunlu_dilemmaFIRST,将马云禄纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_ma_yunlu_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_mi_dilemmaFIRST,将糜氏纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_mi_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_sun_dilemmaFIRST,将孙仁纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_sun_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_trieu_dilemmaFIRST,将赵妪纳入后宫,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_trieu_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_wang_dilemmaFIRST,将伊健丽婷纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_wang_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_wu_dilemmaFIRST,将吴氏纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_wu_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_yuan_anyang_dilemmaFIRST,将袁氏纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_yuan_anyang_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_zhen_dilemmaFIRST,将甄氏纳入后宫,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_zhen_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_zheng_jiang_dilemmaFIRST,将郑姜纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_zheng_jiang_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_zhurong_dilemmaFIRST,将祝融夫人纳入后宫,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lady_zhurong_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lu_ji_dilemmaFIRST,将吕姬纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_lu_ji_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_song_jinting_dilemmaFIRST,将侯氏纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_song_jinting_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_xiao_qiao_dilemmaFIRST,将小乔纳入后宫,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_xiao_qiao_dilemmaSECOND,不能让美色误了大事,True
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_zhang_xueer_dilemmaFIRST,将张氏纳入后宫,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_zhang_xueer_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_zheng_lan_dilemmaFIRST,将郑兰纳入后宫,False
cdir_events_dilemma_choice_details_localised_choice_label_3k_mtu_leader_concubine_zheng_lan_dilemmaSECOND,不能让美色误了大事,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_buddaFIRST,支持他们,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_buddaSECOND,置之不理,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_cai_yanFIRST,接受,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_cai_yanSECOND,不可滥用国库！,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_dong_bai_dlc05FIRST,收留她,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_dong_bai_dlc05SECOND,杀了她,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_dong_bai_dlc07FIRST,收留她,True
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_dong_bai_dlc07SECOND,杀了她,True
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_empire_rulesFIRST,天下将以王道主义来治理。,True
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_empire_rulesSECOND,天下将以霸道主义来治理。,True
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_guan_pingFIRST,接受,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_guan_pingSECOND,拒绝,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_ji_ling_zhang_xun_dlc07FIRST,接受,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_ji_ling_zhang_xun_dlc07SECOND,拒绝他们,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_lu_ji_dlc07FIRST,接受,False
cdir_events_dilemma_choice_details_localised_choice_label_hv_dilemma_lu_ji_dlc07SECOND,拒绝他们,False
